ID,Recency,Frequency,Monetary,LastAmount,FirstGiftDate,LastGiftDate,R_score,F_score,M_score,RFM_Score,RFM_Segment
66711,2892,8,1600.0,200.0,2015-04-21,2017-09-11,3,5,4,12,Regular
66727,3715,2,400.0,200.0,2015-04-21,2015-06-11,3,2,3,8,Regular
66756,4064,1,100.0,100.0,2014-06-27,2014-06-27,3,1,1,5,Regular
66762,27,8,1160.0,60.0,2016-03-03,2025-07-16,5,5,4,14,Champion
66795,4061,1,150.0,150.0,2014-06-30,2014-06-30,3,1,2,6,Regular
66802,3715,2,400.0,200.0,2015-04-21,2015-06-11,3,2,3,8,Regular
66804,3766,1,200.0,200.0,2015-04-21,2015-04-21,3,1,2,6,Regular
66818,2603,4,400.0,100.0,2015-06-25,2018-06-27,3,4,3,10,Regular
66824,3420,1,600.0,600.0,2016-04-01,2016-04-01,3,1,3,7,Regular
66829,1930,7,1400.0,200.0,2018-02-01,2020-04-30,4,4,4,12,Champion
66840,3451,1,200.0,200.0,2016-03-01,2016-03-01,3,1,2,6,Regular
66844,3623,1,200.0,200.0,2015-09-11,2015-09-11,3,1,2,6,Regular
66845,732,10,2000.0,200.0,2016-04-01,2023-08-11,5,5,5,15,Champion
66857,3080,1,600.0,600.0,2017-03-07,2017-03-07,3,1,3,7,Regular
66879,1510,5,525.0,100.0,2016-06-02,2021-06-24,4,4,3,11,Loyal
66897,888,1,2121.0,2121.0,2023-03-08,2023-03-08,5,1,5,11,High Potential
66909,1517,2,400.0,200.0,2016-03-01,2021-06-17,4,2,3,9,Regular
66934,2722,6,780.0,60.0,2015-04-21,2018-02-28,3,4,4,11,Regular
66938,1112,2,2750.0,1750.0,2021-06-17,2022-07-27,4,2,5,11,High Potential
66999,193,8,1600.0,200.0,2016-04-01,2025-01-31,5,5,4,14,Champion
67014,98,18,3600.0,200.0,2018-02-07,2025-05-06,5,5,5,15,Champion
67083,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
67087,3087,2,800.0,600.0,2016-08-29,2017-02-28,3,2,4,9,Regular
67094,43,35,44600.0,5000.0,2016-04-01,2025-06-30,5,5,5,15,Champion
67119,2724,3,600.0,200.0,2017-02-24,2018-02-26,3,3,3,9,Regular
67120,746,2,350.0,200.0,2021-06-17,2023-07-28,5,2,3,10,Regular
67122,896,10,2000.0,200.0,2017-02-27,2023-02-28,5,5,5,15,Champion
67132,1657,1,200.0,200.0,2021-01-28,2021-01-28,4,1,2,7,Regular
67137,2569,2,800.0,200.0,2017-02-10,2018-07-31,3,2,4,9,Regular
67160,2906,4,800.0,200.0,2015-04-21,2017-08-28,3,4,4,11,Regular
67166,906,9,1800.0,200.0,2018-02-12,2023-02-18,5,5,5,15,Champion
67167,3015,2,400.0,200.0,2017-02-17,2017-05-11,3,2,3,8,Regular
67173,3634,1,200.0,200.0,2015-08-31,2015-08-31,3,1,2,6,Regular
67174,2967,2,400.0,200.0,2016-08-08,2017-06-28,3,2,3,8,Regular
67191,3098,3,600.0,200.0,2015-04-21,2017-02-17,3,3,3,9,Regular
67207,2995,1,600.0,600.0,2017-05-31,2017-05-31,3,1,3,7,Regular
67210,1512,3,330.0,50.0,2016-03-18,2021-06-22,4,3,3,10,Loyal
67221,3067,1,200.0,200.0,2017-03-20,2017-03-20,3,1,2,6,Regular
67225,76,9,1800.0,200.0,2022-01-31,2025-05-28,5,5,5,15,Champion
67259,74,4,800.0,200.0,2023-08-30,2025-05-30,5,4,4,13,Champion
67260,798,2,350.0,250.0,2022-11-22,2023-06-06,5,2,3,10,Regular
67318,2254,10,250022.0,25000.0,2015-04-21,2019-06-11,4,5,5,14,Champion
67357,3766,1,200.0,200.0,2015-04-21,2015-04-21,3,1,2,6,Regular
67396,994,1,300.0,300.0,2022-11-22,2022-11-22,5,1,3,9,Regular
67399,1063,2,400.0,200.0,2018-08-03,2022-09-14,5,2,3,10,Regular
67400,47,3,322.0,202.0,2021-06-24,2025-06-26,5,3,3,11,Loyal
67424,2353,2,201.0,1.0,2018-06-20,2019-03-04,4,2,2,8,Regular
67426,3623,1,200.0,200.0,2015-09-11,2015-09-11,3,1,2,6,Regular
67456,1799,10,2000.0,200.0,2016-02-29,2020-09-08,4,5,5,14,Champion
67474,2237,8,1600.0,200.0,2017-02-17,2019-06-28,4,5,4,13,Champion
67486,528,2,400.0,200.0,2019-03-18,2024-03-02,5,2,3,10,Regular
67492,4209,1,20000.0,20000.0,2014-02-02,2014-02-02,3,1,5,9,Regular
67498,3891,1,252821.37,252821.37,2014-12-17,2014-12-17,3,1,5,9,Regular
67506,2722,1,200.0,200.0,2018-02-28,2018-02-28,3,1,2,6,Regular
67609,2490,9,1800.0,200.0,2016-02-29,2018-10-18,3,5,5,13,Regular
67612,2604,2,400.0,200.0,2016-02-29,2018-06-26,3,2,3,8,Regular
67615,3001,1,200.0,200.0,2017-05-25,2017-05-25,3,1,2,6,Regular
67630,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
67639,3094,4,800.0,200.0,2016-02-29,2017-02-21,3,4,4,11,Regular
67666,1627,3,600.0,200.0,2018-02-07,2021-02-27,4,3,3,10,Loyal
67667,1517,1,25.0,25.0,2021-06-17,2021-06-17,4,1,1,6,Regular
67688,2377,2,400.0,200.0,2018-02-08,2019-02-08,4,2,3,9,Regular
67698,1002,1,100.0,100.0,2022-11-14,2022-11-14,5,1,1,7,Regular
67719,797,3,1000.0,500.0,2021-06-17,2023-06-07,5,3,4,12,Loyal
67762,523,2,2100.0,2000.0,2021-06-24,2024-03-07,5,2,5,12,High Potential
67780,714,24,4800.0,200.0,2016-04-01,2023-08-29,5,5,5,15,Champion
67791,3098,1,200.0,200.0,2017-02-17,2017-02-17,3,1,2,6,Regular
67799,2360,1,200.0,200.0,2019-02-25,2019-02-25,4,1,2,7,Regular
67800,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
67835,3248,3,600.0,200.0,2016-04-01,2016-09-20,3,3,3,9,Regular
67850,1510,4,700.0,100.0,2017-05-31,2021-06-24,4,4,4,12,Champion
67879,891,3,600.0,200.0,2018-02-27,2023-03-05,5,3,3,11,Loyal
67880,1512,1,50.0,50.0,2021-06-22,2021-06-22,4,1,1,6,Regular
67883,531,5,1000.0,200.0,2018-02-02,2024-02-28,5,4,4,13,Champion
67900,2927,1,200.0,200.0,2017-08-07,2017-08-07,3,1,2,6,Regular
67903,1457,10,2000.0,200.0,2018-01-30,2021-08-16,4,5,5,14,Champion
67913,994,4,1400.0,500.0,2020-04-30,2022-11-22,5,4,4,13,Champion
67969,1512,1,50.0,50.0,2021-06-22,2021-06-22,4,1,1,6,Regular
67972,3056,4,850.0,200.0,2016-04-01,2017-03-31,3,4,4,11,Regular
67977,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
67992,9,6,1200.0,200.0,2023-10-13,2025-08-03,5,4,4,13,Champion
67996,701,6,1199.92,199.92,2017-02-20,2023-09-11,5,4,4,13,Champion
68004,3275,1,200.0,200.0,2016-08-24,2016-08-24,3,1,2,6,Regular
68005,919,1,600.0,600.0,2023-02-05,2023-02-05,5,1,3,9,Regular
68016,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
68019,714,19,3800.0,200.0,2017-02-08,2023-08-29,5,5,5,15,Champion
68020,2920,1,200.0,200.0,2017-08-14,2017-08-14,3,1,2,6,Regular
68034,307,7,1550.0,200.0,2019-02-25,2024-10-09,5,4,4,13,Champion
68061,3311,3,600.0,200.0,2016-04-01,2016-07-19,3,3,3,9,Regular
68073,1990,12,2400.0,200.0,2016-06-02,2020-03-01,4,5,5,14,Champion
68091,2267,2,400.0,200.0,2019-02-11,2019-05-29,4,2,3,9,Regular
68100,2246,4,750.0,150.0,2016-10-24,2019-06-19,4,4,4,12,Champion
68119,2539,1,200.0,200.0,2018-08-30,2018-08-30,3,1,2,6,Regular
68125,2540,2,400.0,200.0,2016-05-04,2018-08-29,3,2,3,8,Regular
68175,2276,1,375.0,375.0,2019-05-20,2019-05-20,4,1,3,8,Regular
68176,1875,4,1100.0,350.0,2016-06-06,2020-06-24,4,4,4,12,Champion
68186,3086,2,1180.0,590.0,2016-04-01,2017-03-01,3,2,4,9,Regular
68205,738,4,800.0,200.0,2018-06-27,2023-08-05,5,4,4,13,Champion
68206,1006,3,950.0,200.0,2021-06-17,2022-11-10,5,3,4,12,Loyal
68214,797,1,50.0,50.0,2023-06-07,2023-06-07,5,1,1,7,Regular
68229,3325,1,50.0,50.0,2016-07-05,2016-07-05,3,1,1,5,Regular
68237,1517,7,1400.0,200.0,2017-02-28,2021-06-17,4,4,4,12,Champion
68268,3452,1,200.0,200.0,2016-02-29,2016-02-29,3,1,2,6,Regular
68276,994,4,3200.0,500.0,2019-03-18,2022-11-22,5,4,5,14,Champion
68295,797,1,100.0,100.0,2023-06-07,2023-06-07,5,1,1,7,Regular
68300,2647,3,1000.0,200.0,2017-03-02,2018-05-14,3,3,4,10,Regular
68315,3343,1,100.0,100.0,2016-06-17,2016-06-17,3,1,1,5,Regular
68319,1859,5,1402.0,200.0,2017-02-23,2020-07-10,4,4,4,12,Champion
68322,2379,1,200.0,200.0,2019-02-06,2019-02-06,4,1,2,7,Regular
68323,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
68325,3420,1,200.0,200.0,2016-04-01,2016-04-01,3,1,2,6,Regular
68334,2372,1,200.0,200.0,2019-02-13,2019-02-13,4,1,2,7,Regular
68349,1264,1,200.0,200.0,2022-02-25,2022-02-25,4,1,2,7,Regular
68382,12,5,1000.0,200.0,2024-02-03,2025-07-31,5,4,4,13,Champion
68385,2997,2,400.0,200.0,2017-03-23,2017-05-29,3,2,3,8,Regular
68430,3085,2,1200.0,600.0,2016-04-01,2017-03-02,3,2,4,9,Regular
68465,2538,10,2000.0,200.0,2016-02-23,2018-08-31,3,5,5,13,Regular
68468,1869,1,100.0,100.0,2020-06-30,2020-06-30,4,1,1,6,Regular
68469,166,3,1800.0,600.0,2022-04-01,2025-02-27,5,3,5,13,Loyal
68490,1876,9,1800.0,200.0,2016-02-29,2020-06-23,4,5,5,14,Champion
68501,913,5,1000.0,200.0,2020-02-02,2023-02-11,5,4,4,13,Champion
68506,418,5,900.0,200.0,2019-06-07,2024-06-20,5,4,4,13,Champion
68520,3388,1,200.0,200.0,2016-05-03,2016-05-03,3,1,2,6,Regular
68536,1985,6,1200.0,200.0,2018-05-14,2020-03-06,4,4,4,12,Champion
68542,775,1,500.0,500.0,2023-06-29,2023-06-29,5,1,3,9,Regular
68545,2995,1,200.0,200.0,2017-05-31,2017-05-31,3,1,2,6,Regular
68574,776,10,4500.0,100.0,2017-06-28,2023-06-28,5,5,5,15,Champion
68577,775,1,20.0,20.0,2023-06-29,2023-06-29,5,1,1,7,Regular
68579,798,16,4300.0,200.0,2017-03-08,2023-06-06,5,5,5,15,Champion
68580,1622,1,200.0,200.0,2021-03-04,2021-03-04,4,1,2,7,Regular
68589,1902,1,200.0,200.0,2020-05-28,2020-05-28,4,1,2,7,Regular
68592,404,6,1200.0,200.0,2018-02-28,2024-07-04,5,4,4,13,Champion
68597,2342,1,200.0,200.0,2019-03-15,2019-03-15,4,1,2,7,Regular
68611,3067,2,400.0,200.0,2016-06-23,2017-03-20,3,2,3,8,Regular
68617,2724,1,200.0,200.0,2018-02-26,2018-02-26,3,1,2,6,Regular
68638,3760,1,500.0,500.0,2015-04-27,2015-04-27,3,1,3,7,Regular
68659,2386,7,1400.0,200.0,2017-02-24,2019-01-30,4,4,4,12,Champion
68685,3445,1,200.0,200.0,2016-03-07,2016-03-07,3,1,2,6,Regular
68690,1365,18,2110.0,60.0,2016-05-25,2021-11-16,4,5,5,14,Champion
68696,56,11,2200.0,200.0,2021-04-29,2025-06-17,5,5,5,15,Champion
68701,1510,2,300.0,100.0,2021-03-02,2021-06-24,4,2,3,9,Regular
68736,784,1,100.0,100.0,2023-06-20,2023-06-20,5,1,1,7,Regular
68738,2330,1,200.0,200.0,2019-03-27,2019-03-27,4,1,2,7,Regular
68763,2937,2,400.0,200.0,2017-05-03,2017-07-28,3,2,3,8,Regular
68771,2996,1,200.0,200.0,2017-05-30,2017-05-30,3,1,2,6,Regular
68791,2728,2,400.0,200.0,2017-02-24,2018-02-22,3,2,3,8,Regular
68792,47,3,601.0,101.0,2021-06-17,2025-06-26,5,3,4,12,Loyal
68806,1168,2,400.0,200.0,2021-06-17,2022-06-01,4,2,3,9,Regular
68812,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
68814,2352,3,600.0,200.0,2018-02-13,2019-03-05,4,3,3,10,Loyal
68818,1517,1,250.0,250.0,2021-06-17,2021-06-17,4,1,2,7,Regular
68822,994,1,200.0,200.0,2022-11-22,2022-11-22,5,1,2,8,Regular
68845,3088,1,200.0,200.0,2017-02-27,2017-02-27,3,1,2,6,Regular
68846,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
68849,774,3,1250.0,500.0,2021-06-17,2023-06-30,5,3,4,12,Loyal
68857,1924,9,1800.0,200.0,2017-02-22,2020-05-06,4,5,5,14,Champion
68862,3107,1,200.0,200.0,2017-02-08,2017-02-08,3,1,2,6,Regular
68864,2563,6,1200.0,200.0,2017-02-06,2018-08-06,3,4,4,11,Regular
68871,1455,14,2800.0,200.0,2017-02-22,2021-08-18,4,5,5,14,Champion
68874,2965,2,200.0,100.0,2016-06-28,2017-06-30,3,2,2,7,Regular
68888,2965,2,120.0,100.0,2016-05-05,2017-06-30,3,2,2,7,Regular
68910,994,1,100.0,100.0,2022-11-22,2022-11-22,5,1,1,7,Regular
68921,2269,4,800.0,200.0,2018-02-26,2019-05-27,4,4,4,12,Champion
68927,544,2,1200.0,600.0,2022-04-01,2024-02-15,5,2,4,11,High Potential
68928,796,1,100.0,100.0,2023-06-08,2023-06-08,5,1,1,7,Regular
68946,1517,2,400.0,200.0,2020-09-08,2021-06-17,4,2,3,9,Regular
68986,3109,1,200.0,200.0,2017-02-06,2017-02-06,3,1,2,6,Regular
69000,1898,1,200.0,200.0,2020-06-01,2020-06-01,4,1,2,7,Regular
69004,3311,1,200.0,200.0,2016-07-19,2016-07-19,3,1,2,6,Regular
69006,3093,1,200.0,200.0,2017-02-22,2017-02-22,3,1,2,6,Regular
69007,2888,1,200.0,200.0,2017-09-15,2017-09-15,3,1,2,6,Regular
69014,74,4,775.0,200.0,2019-02-23,2025-05-30,5,4,4,13,Champion
69015,1154,2,275.0,175.0,2021-06-24,2022-06-15,4,2,3,9,Regular
69024,2812,1,49.4,49.4,2017-11-30,2017-11-30,3,1,1,5,Regular
69030,1194,1,200.0,200.0,2022-05-06,2022-05-06,4,1,2,7,Regular
69043,2723,1,200.0,200.0,2018-02-27,2018-02-27,3,1,2,6,Regular
69044,1517,1,10.0,10.0,2021-06-17,2021-06-17,4,1,1,6,Regular
69061,564,2,300.0,200.0,2018-10-01,2024-01-26,5,2,3,10,Regular
69066,1646,7,1400.0,200.0,2016-08-08,2021-02-08,4,4,4,12,Champion
69081,3022,1,200.0,200.0,2017-05-04,2017-05-04,3,1,2,6,Regular
69108,809,1,200.0,200.0,2023-05-26,2023-05-26,5,1,2,8,Regular
69135,546,7,1400.0,200.0,2017-02-21,2024-02-13,5,4,4,13,Champion
69136,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
69139,2541,1,200.0,200.0,2018-08-28,2018-08-28,3,1,2,6,Regular
69147,3004,1,200.0,200.0,2017-05-22,2017-05-22,3,1,2,6,Regular
69152,2714,2,400.0,200.0,2016-08-31,2018-03-08,3,2,3,8,Regular
69165,2748,1,200.0,200.0,2018-02-02,2018-02-02,3,1,2,6,Regular
69182,2632,5,1000.0,200.0,2017-02-08,2018-05-29,3,4,4,11,Regular
69191,833,7,1400.0,200.0,2018-02-02,2023-05-02,5,4,4,13,Champion
69194,2273,2,400.0,200.0,2018-09-01,2019-05-23,4,2,3,9,Regular
69195,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
69201,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
69223,994,1,175.0,175.0,2022-11-22,2022-11-22,5,1,2,8,Regular
69225,1517,2,560.0,500.0,2017-02-14,2021-06-17,4,2,3,9,Regular
69228,3093,1,600.0,600.0,2017-02-22,2017-02-22,3,1,3,7,Regular
69256,2272,1,100.0,100.0,2019-05-24,2019-05-24,4,1,1,6,Regular
69257,1006,2,200.0,100.0,2021-06-24,2022-11-10,5,2,2,9,Regular
69264,511,2,1200.0,600.0,2021-01-19,2024-03-19,5,2,4,11,High Potential
69265,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
69283,1512,1,50.0,50.0,2021-06-22,2021-06-22,4,1,1,6,Regular
69287,1000,1,500.0,500.0,2022-11-16,2022-11-16,5,1,3,9,Regular
69303,546,1,600.0,600.0,2024-02-13,2024-02-13,5,1,3,9,Regular
69337,74,5,950.0,200.0,2017-02-17,2025-05-30,5,4,4,13,Champion
70379,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
70454,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
70463,892,4,1600.0,600.0,2018-02-14,2023-03-04,5,4,4,13,Champion
70464,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
70467,1,7,1450.0,200.0,2018-02-19,2025-08-11,5,4,4,13,Champion
70486,2706,1,60.0,60.0,2018-03-16,2018-03-16,3,1,1,5,Regular
70496,2644,1,200.0,200.0,2018-05-17,2018-05-17,3,1,2,6,Regular
70507,866,1,200.0,200.0,2023-03-30,2023-03-30,5,1,2,8,Regular
70508,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
70554,2539,2,400.0,200.0,2018-02-27,2018-08-30,3,2,3,8,Regular
70561,3108,1,60.0,60.0,2017-02-07,2017-02-07,3,1,1,5,Regular
70563,411,1,200.0,200.0,2024-06-27,2024-06-27,5,1,2,8,Regular
70575,2570,5,1000.0,200.0,2017-07-28,2018-07-30,3,4,4,11,Regular
70594,994,2,300.0,100.0,2021-09-21,2022-11-22,5,2,3,10,Regular
70618,307,7,1400.0,200.0,2018-06-05,2024-10-09,5,4,4,13,Champion
70624,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
70627,2282,3,600.0,200.0,2017-02-15,2019-05-14,4,3,3,10,Loyal
70640,798,6,13250.0,1000.0,2017-09-26,2023-06-06,5,4,5,14,Champion
70644,545,3,1000.0,600.0,2019-02-05,2024-02-14,5,3,4,12,Loyal
70652,774,2,350.0,150.0,2021-06-17,2023-06-30,5,2,3,10,Regular
70657,2170,2,400.0,200.0,2019-06-03,2019-09-03,4,2,3,9,Regular
70658,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
70667,2633,5,1000.0,200.0,2017-02-20,2018-05-28,3,4,4,11,Regular
70670,1899,7,1400.0,200.0,2017-02-28,2020-05-31,4,4,4,12,Champion
70674,2696,4,240.0,60.0,2017-01-31,2018-03-26,3,4,2,9,Regular
70703,897,9,2100.0,200.0,2017-02-24,2023-02-27,5,5,5,15,Champion
70708,994,1,200.0,200.0,2022-11-22,2022-11-22,5,1,2,8,Regular
70711,2374,1,200.0,200.0,2019-02-11,2019-02-11,4,1,2,7,Regular
70714,2730,3,600.0,200.0,2017-02-13,2018-02-20,3,3,3,9,Regular
70767,1510,8,1900.0,100.0,2017-02-27,2021-06-24,4,5,5,14,Champion
70768,2545,1,200.0,200.0,2018-08-24,2018-08-24,3,1,2,6,Regular
70822,2920,1,200.0,200.0,2017-08-14,2017-08-14,3,1,2,6,Regular
70825,3112,1,60.0,60.0,2017-02-03,2017-02-03,3,1,1,5,Regular
70831,1202,6,180000.0,30000.0,2017-08-29,2022-04-28,4,4,5,13,Champion
70832,1263,6,2400.0,600.0,2017-02-24,2022-02-26,4,4,5,13,Champion
70839,1138,4,15745.0,3245.0,2017-03-21,2022-07-01,4,4,5,13,Champion
70843,2903,3,600.0,200.0,2017-02-22,2017-08-31,3,3,3,9,Regular
70899,904,1,200.0,200.0,2023-02-20,2023-02-20,5,1,2,8,Regular
70914,2150,8,1600.0,200.0,2017-02-02,2019-09-23,4,5,4,13,Champion
70922,2566,1,200.0,200.0,2018-08-03,2018-08-03,3,1,2,6,Regular
70925,2370,1,200.0,200.0,2019-02-15,2019-02-15,4,1,2,7,Regular
70940,2877,1,200.0,200.0,2017-09-26,2017-09-26,3,1,2,6,Regular
70945,1512,1,50.0,50.0,2021-06-22,2021-06-22,4,1,1,6,Regular
70946,679,3,5988.0,5000.0,2021-06-17,2023-10-03,5,3,5,13,Loyal
70964,2374,1,200.0,200.0,2019-02-11,2019-02-11,4,1,2,7,Regular
70996,2365,4,800.0,200.0,2018-02-08,2019-02-20,4,4,4,12,Champion
71030,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
71037,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
71045,1427,3,600.0,200.0,2017-08-23,2021-09-15,4,3,3,10,Loyal
71048,775,1,200.0,200.0,2023-06-29,2023-06-29,5,1,2,8,Regular
71087,1517,2,1200.0,1000.0,2019-02-07,2021-06-17,4,2,4,10,High Potential
71099,418,13,2600.0,200.0,2017-02-06,2024-06-20,5,5,5,15,Champion
71104,1512,1,50.0,50.0,2021-06-22,2021-06-22,4,1,1,6,Regular
71108,1177,3,600.0,200.0,2021-02-02,2022-05-23,4,3,3,10,Loyal
71131,2315,3,600.0,200.0,2017-03-07,2019-04-11,4,3,3,10,Loyal
71142,743,1,30000.0,30000.0,2023-07-31,2023-07-31,5,1,5,11,High Potential
71145,2605,2,600.0,400.0,2017-03-31,2018-06-25,3,2,3,8,Regular
71154,2287,2,400.0,200.0,2018-03-06,2019-05-09,4,2,3,9,Regular
71161,1510,3,900.0,100.0,2017-03-20,2021-06-24,4,3,4,11,Loyal
71168,2646,2,400.0,200.0,2018-02-22,2018-05-15,3,2,3,8,Regular
71226,788,21,2835.0,250.0,2018-06-24,2023-06-16,5,5,5,15,Champion
71232,1536,2,400.0,200.0,2020-09-09,2021-05-29,4,2,3,9,Regular
71235,100,3,600.0,200.0,2019-03-05,2025-05-04,5,3,3,11,Loyal
71245,2899,1,200.0,200.0,2017-09-04,2017-09-04,3,1,2,6,Regular
71248,1901,5,1000.0,200.0,2018-02-27,2020-05-29,4,4,4,12,Champion
71249,1517,1,50.0,50.0,2021-06-17,2021-06-17,4,1,1,6,Regular
71269,2352,3,600.0,200.0,2018-02-26,2019-03-05,4,3,3,10,Loyal
71279,1632,2,400.0,200.0,2017-04-19,2021-02-22,4,2,3,9,Regular
71282,994,6,1200.0,200.0,2018-02-23,2022-11-22,5,4,4,13,Champion
71298,1517,1,250.0,250.0,2021-06-17,2021-06-17,4,1,2,7,Regular
71306,2363,2,400.0,200.0,2018-02-02,2019-02-22,4,2,3,9,Regular
71310,1517,1,150.0,150.0,2021-06-17,2021-06-17,4,1,2,7,Regular
71315,2654,1,200.0,200.0,2018-05-07,2018-05-07,3,1,2,6,Regular
71317,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
71327,2749,1,200.0,200.0,2018-02-01,2018-02-01,3,1,2,6,Regular
71361,193,12,4300.0,600.0,2019-02-05,2025-01-31,5,5,5,15,Champion
71370,511,1,600.0,600.0,2024-03-19,2024-03-19,5,1,3,9,Regular
71380,798,2,350.0,250.0,2021-06-24,2023-06-06,5,2,3,10,Regular
71398,1517,2,450.0,250.0,2018-03-01,2021-06-17,4,2,3,9,Regular
71399,995,1,175.0,175.0,2022-11-21,2022-11-21,5,1,2,8,Regular
71410,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
71413,50,8,1869.41,100.0,2018-02-03,2025-06-23,5,5,5,15,Champion
71430,511,3,1800.0,600.0,2021-02-22,2024-03-19,5,3,5,13,Loyal
71460,225,1,200.0,200.0,2024-12-30,2024-12-30,5,1,2,8,Regular
71473,923,1,600.0,600.0,2023-02-01,2023-02-01,5,1,3,9,Regular
71516,2540,3,600.0,200.0,2018-02-26,2018-08-29,3,3,3,9,Regular
71545,1517,1,50.0,50.0,2021-06-17,2021-06-17,4,1,1,6,Regular
71567,2653,4,800.0,200.0,2017-07-31,2018-05-08,3,4,4,11,Regular
71572,414,4,20000.0,5000.0,2020-05-04,2024-06-24,5,4,5,14,Champion
71608,2716,1,200.0,200.0,2018-03-06,2018-03-06,3,1,2,6,Regular
71619,181,9,1800.0,200.0,2018-02-08,2025-02-12,5,5,5,15,Champion
71630,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
71640,2724,1,200.0,200.0,2018-02-26,2018-02-26,3,1,2,6,Regular
71650,2540,3,600.0,200.0,2018-02-21,2018-08-29,3,3,3,9,Regular
71666,2724,3,600.0,200.0,2017-08-30,2018-02-26,3,3,3,9,Regular
71669,774,10,1900.0,100.0,2017-08-21,2023-06-30,5,5,5,15,Champion
71670,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
71713,54,4,6799.3,600.0,2021-03-11,2025-06-19,5,4,5,14,Champion
71748,2262,6,1200.0,200.0,2017-09-08,2019-06-03,4,4,4,12,Champion
71772,35,6,11000.0,2000.0,2018-06-26,2025-07-08,5,4,5,14,Champion
71779,901,6,1200.0,200.0,2021-02-23,2023-02-23,5,4,4,13,Champion
71822,2367,2,1200.0,600.0,2018-02-06,2019-02-18,4,2,4,10,High Potential
71849,789,1,250.0,250.0,2023-06-15,2023-06-15,5,1,2,8,Regular
71899,2722,1,200.0,200.0,2018-02-28,2018-02-28,3,1,2,6,Regular
71943,351,1,252.5,252.5,2024-08-26,2024-08-26,5,1,3,9,Regular
71952,994,2,550.0,50.0,2021-06-17,2022-11-22,5,2,3,10,Regular
71956,2569,2,400.0,200.0,2018-05-31,2018-07-31,3,2,3,8,Regular
71966,1874,2,400.0,200.0,2019-04-11,2020-06-25,4,2,3,9,Regular
71991,1510,4,700.0,100.0,2020-02-17,2021-06-24,4,4,4,12,Champion
71995,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
71997,2295,1,200.0,200.0,2019-05-01,2019-05-01,4,1,2,7,Regular
72038,1173,9,2100.0,200.0,2020-02-28,2022-05-27,4,5,5,14,Champion
72039,823,1,200.0,200.0,2023-05-12,2023-05-12,5,1,2,8,Regular
72047,1453,2,400.0,200.0,2020-08-11,2021-08-20,4,2,3,9,Regular
72058,1510,1,100.0,100.0,2021-06-24,2021-06-24,4,1,1,6,Regular
72081,924,8,2800.0,600.0,2018-05-28,2023-01-31,5,5,5,15,Champion
72082,995,2,275.0,175.0,2021-06-24,2022-11-21,5,2,3,10,Regular
72087,2198,2,400.0,200.0,2019-05-07,2019-08-06,4,2,3,9,Regular
72167,2176,2,400.0,200.0,2019-02-25,2019-08-28,4,2,3,9,Regular
72172,1629,2,800.0,600.0,2019-02-26,2021-02-25,4,2,4,10,High Potential
72173,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
72176,1517,1,60.0,60.0,2021-06-17,2021-06-17,4,1,1,6,Regular
72178,1512,1,50.0,50.0,2021-06-22,2021-06-22,4,1,1,6,Regular
72183,2204,6,1200.0,200.0,2018-02-28,2019-07-31,4,4,4,12,Champion
72195,1442,2,400.0,200.0,2020-08-18,2021-08-31,4,2,3,9,Regular
72200,798,1,200.0,200.0,2023-06-06,2023-06-06,5,1,2,8,Regular
72207,1518,2,17700.0,17500.0,2018-02-09,2021-06-16,4,2,5,11,High Potential
